% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.578812501e+07 +6.578812501e+07 +6.578750390e+07 +6.578750390e+07 -1.5829e+00 +4.0950e+00 -1.0237e+00 +1.3336e+00 +2.4217e+00
2 +1.803415060e+07 +1.803415060e+07 +1.803352949e+07 +1.803352949e+07 -2.5264e+00 +3.6072e-01 -1.3734e+00 -4.1391e+00 -1.2550e+00
5 +1.129844533e+07 +1.129844533e+07 +1.129782422e+07 +1.129782422e+07 -1.9093e+00 +2.4377e+00 -2.1060e+00 -2.7029e+00 +1.0743e+00
7 +9.814409898e+06 +9.814409898e+06 +9.813788788e+06 +9.813788788e+06 -3.0244e+00 +3.6106e+00 -2.4796e-01 -4.9820e+00 -1.6104e+00
41 +5.120759309e+06 +5.120759309e+06 +5.120138199e+06 +5.120138199e+06 +1.2560e+00 +4.6792e+00 +6.8711e-01 -3.6664e+00 -2.3507e-01
97 +6.129964482e+05 +6.129964482e+05 +6.123753382e+05 +6.123753382e+05 -1.0339e+00 +3.4941e+00 -1.1679e-01 -4.2890e+00 -1.9986e-01
313 +2.777651784e+05 +2.777651784e+05 +2.771440684e+05 +2.771440684e+05 -7.5914e-01 +4.4818e+00 -1.8870e+00 -3.6076e+00 -1.5641e+00
421 +2.038768566e+05 +2.038768566e+05 +2.032557466e+05 +2.032557466e+05 -1.1849e+00 +4.6918e+00 -1.5347e+00 -3.4445e+00 -1.1977e+00
459 +1.747734201e+04 +1.747734201e+04 +1.685623201e+04 +1.685623201e+04 -1.0189e+00 +4.2540e+00 -7.3003e-01 -3.4091e+00 -1.0599e+00
939 +1.000871058e+04 +1.000871058e+04 +9.387600577e+03 +9.387600577e+03 -9.8528e-01 +4.2527e+00 -9.0994e-01 -3.4123e+00 -1.1205e+00
1118 +7.340313368e+03 +7.340313368e+03 +6.719203368e+03 +6.719203368e+03 -1.0663e+00 +4.1789e+00 -8.2563e-01 -3.4257e+00 -1.1084e+00
1399 +2.428924074e+03 +2.428924074e+03 +1.807814074e+03 +1.807814074e+03 -1.1113e+00 +4.2519e+00 -1.1946e+00 -3.4205e+00 -1.1770e+00
1599 +1.301231226e+03 +1.301231226e+03 +6.801212264e+02 +6.801212264e+02 -1.0850e+00 +4.2602e+00 -1.1812e+00 -3.4203e+00 -1.1538e+00
1999 +9.678448527e+02 +9.678448527e+02 +3.467348527e+02 +3.467348527e+02 -1.0906e+00 +4.2686e+00 -1.1548e+00 -3.4168e+00 -1.1817e+00
2203 +1.430525904e+02 +1.430525904e+02 -4.780574096e+02 -4.780574096e+02 -1.0791e+00 +4.2735e+00 -1.2512e+00 -3.3744e+00 -1.2222e+00
