% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.586928139e+01 +8.586928139e+01 -9.141307186e+02 -9.141307186e+02 +4.0567e+00 +4.6263e+00 -3.6509e+00 -2.3725e+00 +3.4111e+00
3 +5.744988030e+01 +5.744988030e+01 -9.425501197e+02 -9.425501197e+02 +4.1696e+00 -3.5037e+00 +2.9085e+00 +2.0580e+00 +3.6651e-01
40 +2.974147776e+01 +2.974147776e+01 -9.702585222e+02 -9.702585222e+02 -2.1045e+00 -3.1095e+00 +2.7034e+00 +3.7418e+00 -4.1513e+00
43 +1.917335414e+01 +1.917335414e+01 -9.808266459e+02 -9.808266459e+02 -8.3038e-01 -2.6836e+00 +4.3785e+00 +2.5137e+00 -3.1419e+00
130 +1.108109380e+01 +1.108109380e+01 -9.889189062e+02 -9.889189062e+02 -3.7981e+00 -3.1817e+00 +3.9184e+00 +2.7013e+00 -3.1945e+00
204 +3.648611136e+00 +3.648611136e+00 -9.963513889e+02 -9.963513889e+02 -2.0670e+00 -2.3255e+00 +4.4431e+00 +1.0321e+00 -4.4178e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.295550301e+01 +8.295550301e+01 +1.082955503e+03 +1.082955503e+03 -2.8923e+00 +2.8596e+00 +1.6151e+00 -3.2759e+00 -4.6768e+00
3 +4.963069475e+01 +4.963069475e+01 +1.049630695e+03 +1.049630695e+03 -1.8257e+00 -1.4220e-01 +4.5880e+00 +5.6445e-01 -4.4984e+00
50 +2.571206460e+01 +2.571206460e+01 +1.025712065e+03 +1.025712065e+03 -4.0629e-01 -3.9085e-01 -2.2276e+00 +1.9739e+00 -5.0000e+00
91 +2.313380804e+01 +2.313380804e+01 +1.023133808e+03 +1.023133808e+03 +8.7276e-01 -1.0512e+00 +0.0000e+00 +3.5042e+00 -5.0000e+00
195 +1.419469757e+01 +1.419469757e+01 +1.014194698e+03 +1.014194698e+03 -9.2017e-01 -1.9950e+00 -1.4963e+00 +2.7494e+00 +0.0000e+00
204 +7.900722591e+00 +7.900722591e+00 +1.007900723e+03 +1.007900723e+03 -2.9943e-01 -9.9787e-01 -2.3029e+00 +3.2442e+00 -1.8732e+00
339 +2.044734206e+00 +2.044734206e+00 +1.002044734e+03 +1.002044734e+03 -1.3506e-01 -2.1309e-01 -1.9849e+00 +3.2941e+00 -2.4697e+00
414 +6.400147726e-01 +6.400147726e-01 +1.000640015e+03 +1.000640015e+03 -1.0097e-01 -6.8301e-01 -1.5510e+00 +2.8976e+00 -3.4523e+00
574 +2.194653937e-02 +2.194653937e-02 +1.000021947e+03 +1.000021947e+03 -6.0842e-01 -1.0071e+00 -1.8393e+00 +2.9194e+00 -2.4819e+00
1059 +1.372229583e-03 +1.372229583e-03 +1.000001372e+03 +1.000001372e+03 -6.6451e-01 -1.3477e+00 -1.9035e+00 +2.6654e+00 -2.6248e+00
1474 +6.313910739e-04 +6.313910739e-04 +1.000000631e+03 +1.000000631e+03 -6.1466e-01 -1.4484e+00 -1.9007e+00 +2.6777e+00 -2.2729e+00
1970 +3.726909612e-04 +3.726909612e-04 +1.000000373e+03 +1.000000373e+03 -6.1764e-01 -1.4481e+00 -1.9017e+00 +2.6435e+00 -2.3811e+00
1989 +2.507523450e-04 +2.507523450e-04 +1.000000251e+03 +1.000000251e+03 -6.5817e-01 -1.3833e+00 -1.9074e+00 +2.7104e+00 -2.2735e+00
2050 +1.531012307e-04 +1.531012307e-04 +1.000000153e+03 +1.000000153e+03 -6.4426e-01 -1.3720e+00 -1.9068e+00 +2.6945e+00 -2.3758e+00
2210 +9.282262306e-05 +9.282262306e-05 +1.000000093e+03 +1.000000093e+03 -6.4278e-01 -1.3473e+00 -1.9172e+00 +2.7186e+00 -2.3273e+00
2910 +6.267808226e-05 +6.267808226e-05 +1.000000063e+03 +1.000000063e+03 -6.9107e-01 -1.4124e+00 -2.0766e+00 +2.5800e+00 -2.4168e+00
2980 +4.687443493e-06 +4.687443493e-06 +1.000000005e+03 +1.000000005e+03 -6.9835e-01 -1.4109e+00 -2.0115e+00 +2.6076e+00 -2.3939e+00
3020 +1.213455903e-06 +1.213455903e-06 +1.000000001e+03 +1.000000001e+03 -7.3771e-01 -1.4272e+00 -2.0657e+00 +2.5914e+00 -2.3319e+00
3220 +5.080214578e-07 +5.080214578e-07 +1.000000001e+03 +1.000000001e+03 -7.3524e-01 -1.4325e+00 -2.0820e+00 +2.5842e+00 -2.3238e+00
4333 +2.804969199e-07 +2.804969199e-07 +1.000000000e+03 +1.000000000e+03 -7.0491e-01 -1.3914e+00 -2.0403e+00 +2.6171e+00 -2.3868e+00
4466 +2.441836386e-07 +2.441836386e-07 +1.000000000e+03 +1.000000000e+03 -7.0110e-01 -1.4131e+00 -2.0381e+00 +2.6104e+00 -2.3608e+00
4959 +1.032714181e-07 +1.032714181e-07 +1.000000000e+03 +1.000000000e+03 -7.0259e-01 -1.4020e+00 -2.0353e+00 +2.6123e+00 -2.3803e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.089425880e+01 +7.089425880e+01 +2.176425880e+01 +2.176425880e+01 -1.3321e+00 +5.3434e-01 +1.6785e+00 -3.7437e-01 -2.1072e+00
29 +5.963285237e+01 +5.963285237e+01 +1.050285237e+01 +1.050285237e+01 +4.0508e+00 -3.0589e+00 +8.7584e-01 -3.1516e+00 +3.8971e-01
38 +2.830426452e+00 +2.830426452e+00 -4.629957355e+01 -4.629957355e+01 +4.9706e+00 +3.6123e+00 +3.5426e+00 -9.5897e-01 +1.1846e+00
241 +2.250386133e+00 +2.250386133e+00 -4.687961387e+01 -4.687961387e+01 +4.9658e+00 +4.8699e+00 +3.4338e+00 -1.6821e+00 +1.0244e+00
